timestamp,device_id,site,sensor_type,value,unit,anomaly
2026-09-08T13:20:00Z,sm-007,north-industrial,air_quality,36.7,ug/m3,
2026-09-08T13:20:00Z,sm-008,north-industrial,temperature,26.8,C,
2026-09-08T13:20:00Z,sm-009,north-industrial,noise,63.0,dB,
2026-09-08T13:30:00Z,sm-001,metro-core,air_quality,24.6,ug/m3,
2026-09-08T13:30:00Z,sm-002,metro-core,temperature,26.7,C,
2026-09-08T13:30:00Z,sm-003,metro-core,noise,68.9,dB,
2026-09-08T13:30:00Z,sm-004,riverside-park,air_quality,10.1,ug/m3,
2026-09-08T13:30:00Z,sm-005,riverside-park,temperature,26.5,C,
2026-09-08T13:30:00Z,sm-006,riverside-park,noise,54.9,dB,
2026-09-08T13:30:00Z,sm-007,north-industrial,air_quality,38.1,ug/m3,
2026-09-08T13:30:00Z,sm-008,north-industrial,temperature,26.9,C,
2026-09-08T13:30:00Z,sm-009,north-industrial,noise,62.4,dB,
2026-09-08T13:40:00Z,sm-001,metro-core,air_quality,25.8,ug/m3,
2026-09-08T13:40:00Z,sm-002,metro-core,temperature,26.8,C,
2026-09-08T13:40:00Z,sm-003,metro-core,noise,66.8,dB,
2026-09-08T13:40:00Z,sm-004,riverside-park,air_quality,9.2,ug/m3,
2026-09-08T13:40:00Z,sm-005,riverside-park,temperature,26.9,C,
2026-09-08T13:40:00Z,sm-006,riverside-park,noise,57.6,dB,
2026-09-08T13:40:00Z,sm-007,north-industrial,air_quality,33.8,ug/m3,
2026-09-08T13:40:00Z,sm-008,north-industrial,temperature,26.2,C,
2026-09-08T13:40:00Z,sm-009,north-industrial,noise,65.3,dB,
2026-09-08T13:50:00Z,sm-001,metro-core,air_quality,22.4,ug/m3,
2026-09-08T13:50:00Z,sm-002,metro-core,temperature,26.7,C,
2026-09-08T13:50:00Z,sm-003,metro-core,noise,66.6,dB,
2026-09-08T13:50:00Z,sm-004,riverside-park,air_quality,9.2,ug/m3,
2026-09-08T13:50:00Z,sm-005,riverside-park,temperature,26.9,C,
2026-09-08T13:50:00Z,sm-006,riverside-park,noise,57.8,dB,
2026-09-08T13:50:00Z,sm-007,north-industrial,air_quality,43.4,ug/m3,
2026-09-08T13:50:00Z,sm-008,north-industrial,temperature,27.3,C,
2026-09-08T13:50:00Z,sm-009,north-industrial,noise,62.5,dB,
2026-09-08T14:00:00Z,sm-001,metro-core,air_quality,24.0,ug/m3,
2026-09-08T14:00:00Z,sm-002,metro-core,temperature,27.1,C,
2026-09-08T14:00:00Z,sm-003,metro-core,noise,67.5,dB,
2026-09-08T14:00:00Z,sm-004,riverside-park,air_quality,9.5,ug/m3,
2026-09-08T14:00:00Z,sm-005,riverside-park,temperature,26.8,C,
2026-09-08T14:00:00Z,sm-006,riverside-park,noise,57.1,dB,
2026-09-08T14:00:00Z,sm-007,north-industrial,air_quality,36.7,ug/m3,
2026-09-08T14:00:00Z,sm-008,north-industrial,temperature,27.1,C,
2026-09-08T14:00:00Z,sm-009,north-industrial,noise,66.1,dB,
2026-09-08T14:10:00Z,sm-001,metro-core,air_quality,25.3,ug/m3,
2026-09-08T14:10:00Z,sm-002,metro-core,temperature,27.4,C,
2026-09-08T14:10:00Z,sm-003,metro-core,noise,67.5,dB,
2026-09-08T14:10:00Z,sm-004,riverside-park,air_quality,9.6,ug/m3,
2026-09-08T14:10:00Z,sm-005,riverside-park,temperature,40.3,C,spike
2026-09-08T14:10:00Z,sm-006,riverside-park,noise,54.2,dB,
2026-09-08T14:10:00Z,sm-007,north-industrial,air_quality,38.5,ug/m3,
2026-09-08T14:10:00Z,sm-008,north-industrial,temperature,27.6,C,
2026-09-08T14:10:00Z,sm-009,north-industrial,noise,65.6,dB,
2026-09-08T14:20:00Z,sm-001,metro-core,air_quality,23.1,ug/m3,
2026-09-08T14:20:00Z,sm-002,metro-core,temperature,27.2,C,
2026-09-08T14:20:00Z,sm-003,metro-core,noise,66.7,dB,
2026-09-08T14:20:00Z,sm-004,riverside-park,air_quality,7.9,ug/m3,
2026-09-08T14:20:00Z,sm-005,riverside-park,temperature,27.4,C,
2026-09-08T14:20:00Z,sm-006,riverside-park,noise,58.6,dB,
2026-09-08T14:20:00Z,sm-007,north-industrial,air_quality,38.5,ug/m3,
2026-09-08T14:20:00Z,sm-008,north-industrial,temperature,27.0,C,
2026-09-08T14:20:00Z,sm-009,north-industrial,noise,62.1,dB,
2026-09-08T14:30:00Z,sm-001,metro-core,air_quality,22.9,ug/m3,
2026-09-08T14:30:00Z,sm-002,metro-core,temperature,27.3,C,
2026-09-08T14:30:00Z,sm-003,metro-core,noise,68.1,dB,
2026-09-08T14:30:00Z,sm-004,riverside-park,air_quality,8.8,ug/m3,
2026-09-08T14:30:00Z,sm-005,riverside-park,temperature,27.1,C,
2026-09-08T14:30:00Z,sm-006,riverside-park,noise,55.8,dB,
2026-09-08T14:30:00Z,sm-007,north-industrial,air_quality,28.9,ug/m3,
2026-09-08T14:30:00Z,sm-008,north-industrial,temperature,27.4,C,
2026-09-08T14:30:00Z,sm-009,north-industrial,noise,64.2,dB,
2026-09-08T14:40:00Z,sm-001,metro-core,air_quality,21.4,ug/m3,
2026-09-08T14:40:00Z,sm-002,metro-core,temperature,27.1,C,
2026-09-08T14:40:00Z,sm-003,metro-core,noise,67.8,dB,
2026-09-08T14:40:00Z,sm-004,riverside-park,air_quality,11.4,ug/m3,
2026-09-08T14:40:00Z,sm-005,riverside-park,temperature,27.5,C,
2026-09-08T14:40:00Z,sm-006,riverside-park,noise,56.5,dB,
2026-09-08T14:40:00Z,sm-007,north-industrial,air_quality,36.1,ug/m3,
2026-09-08T14:40:00Z,sm-008,north-industrial,temperature,27.6,C,
2026-09-08T14:40:00Z,sm-009,north-industrial,noise,65.7,dB,
2026-09-08T14:50:00Z,sm-001,metro-core,air_quality,20.3,ug/m3,
2026-09-08T14:50:00Z,sm-002,metro-core,temperature,27.2,C,
2026-09-08T14:50:00Z,sm-003,metro-core,noise,67.7,dB,
2026-09-08T14:50:00Z,sm-004,riverside-park,air_quality,11.8,ug/m3,
2026-09-08T14:50:00Z,sm-005,riverside-park,temperature,27.4,C,
2026-09-08T14:50:00Z,sm-006,riverside-park,noise,57.8,dB,
2026-09-08T14:50:00Z,sm-007,north-industrial,air_quality,38.1,ug/m3,
2026-09-08T14:50:00Z,sm-008,north-industrial,temperature,27.2,C,
2026-09-08T14:50:00Z,sm-009,north-industrial,noise,65.1,dB,
2026-09-08T15:00:00Z,sm-001,metro-core,air_quality,23.8,ug/m3,
2026-09-08T15:00:00Z,sm-002,metro-core,temperature,27.8,C,
2026-09-08T15:00:00Z,sm-003,metro-core,noise,70.7,dB,
2026-09-08T15:00:00Z,sm-004,riverside-park,air_quality,9.1,ug/m3,
2026-09-08T15:00:00Z,sm-005,riverside-park,temperature,27.6,C,
2026-09-08T15:00:00Z,sm-006,riverside-park,noise,57.6,dB,
2026-09-08T15:00:00Z,sm-007,north-industrial,air_quality,36.1,ug/m3,
2026-09-08T15:00:00Z,sm-008,north-industrial,temperature,27.4,C,
2026-09-08T15:00:00Z,sm-009,north-industrial,noise,64.3,dB,
2026-09-08T15:10:00Z,sm-001,metro-core,air_quality,24.1,ug/m3,
2026-09-08T15:10:00Z,sm-002,metro-core,temperature,27.1,C,
2026-09-08T15:10:00Z,sm-003,metro-core,noise,68.7,dB,
2026-09-08T15:10:00Z,sm-004,riverside-park,air_quality,12.3,ug/m3,
2026-09-08T15:10:00Z,sm-005,riverside-park,temperature,27.3,C,
2026-09-08T15:10:00Z,sm-006,riverside-park,noise,58.2,dB,
2026-09-08T15:10:00Z,sm-007,north-industrial,air_quality,37.6,ug/m3,
2026-09-08T15:10:00Z,sm-008,north-industrial,temperature,27.0,C,
2026-09-08T15:10:00Z,sm-009,north-industrial,noise,63.8,dB,
2026-09-08T15:20:00Z,sm-001,metro-core,air_quality,24.8,ug/m3,
2026-09-08T15:20:00Z,sm-002,metro-core,temperature,27.0,C,
2026-09-08T15:20:00Z,sm-003,metro-core,noise,67.3,dB,
2026-09-08T15:20:00Z,sm-004,riverside-park,air_quality,10.6,ug/m3,
2026-09-08T15:20:00Z,sm-005,riverside-park,temperature,27.5,C,
2026-09-08T15:20:00Z,sm-006,riverside-park,noise,57.1,dB,
2026-09-08T15:20:00Z,sm-007,north-industrial,air_quality,32.8,ug/m3,
2026-09-08T15:20:00Z,sm-008,north-industrial,temperature,27.8,C,
2026-09-08T15:20:00Z,sm-009,north-industrial,noise,65.8,dB,
2026-09-08T15:30:00Z,sm-001,metro-core,air_quality,28.1,ug/m3,
2026-09-08T15:30:00Z,sm-002,metro-core,temperature,27.0,C,
2026-09-08T15:30:00Z,sm-003,metro-core,noise,69.0,dB,
2026-09-08T15:30:00Z,sm-004,riverside-park,air_quality,8.7,ug/m3,
2026-09-08T15:30:00Z,sm-005,riverside-park,temperature,27.5,C,
2026-09-08T15:30:00Z,sm-006,riverside-park,noise,57.8,dB,
2026-09-08T15:30:00Z,sm-007,north-industrial,air_quality,35.7,ug/m3,
2026-09-08T15:30:00Z,sm-008,north-industrial,temperature,27.6,C,
2026-09-08T15:30:00Z,sm-009,north-industrial,noise,63.2,dB,
2026-09-08T15:40:00Z,sm-001,metro-core,air_quality,26.4,ug/m3,
2026-09-08T15:40:00Z,sm-002,metro-core,temperature,27.2,C,
2026-09-08T15:40:00Z,sm-003,metro-core,noise,69.1,dB,
2026-09-08T15:40:00Z,sm-004,riverside-park,air_quality,12.5,ug/m3,
2026-09-08T15:40:00Z,sm-005,riverside-park,temperature,27.7,C,
2026-09-08T15:40:00Z,sm-006,riverside-park,noise,59.4,dB,
2026-09-08T15:40:00Z,sm-007,north-industrial,air_quality,40.0,ug/m3,
2026-09-08T15:40:00Z,sm-008,north-industrial,temperature,27.1,C,
2026-09-08T15:40:00Z,sm-009,north-industrial,noise,64.6,dB,
2026-09-08T15:50:00Z,sm-001,metro-core,air_quality,28.9,ug/m3,
2026-09-08T15:50:00Z,sm-002,metro-core,temperature,27.3,C,
2026-09-08T15:50:00Z,sm-003,metro-core,noise,69.1,dB,
2026-09-08T15:50:00Z,sm-004,riverside-park,air_quality,11.1,ug/m3,
2026-09-08T15:50:00Z,sm-005,riverside-park,temperature,27.0,C,
2026-09-08T15:50:00Z,sm-006,riverside-park,noise,55.9,dB,
2026-09-08T15:50:00Z,sm-007,north-industrial,air_quality,43.1,ug/m3,
2026-09-08T15:50:00Z,sm-008,north-industrial,temperature,27.2,C,
2026-09-08T15:50:00Z,sm-009,north-industrial,noise,65.3,dB,
2026-09-08T16:00:00Z,sm-001,metro-core,air_quality,26.6,ug/m3,
2026-09-08T16:00:00Z,sm-002,metro-core,temperature,27.0,C,
2026-09-08T16:00:00Z,sm-003,metro-core,noise,68.0,dB,
2026-09-08T16:00:00Z,sm-004,riverside-park,air_quality,8.9,ug/m3,
2026-09-08T16:00:00Z,sm-005,riverside-park,temperature,27.3,C,
2026-09-08T16:00:00Z,sm-006,riverside-park,noise,56.8,dB,
2026-09-08T16:00:00Z,sm-007,north-industrial,air_quality,44.8,ug/m3,
2026-09-08T16:00:00Z,sm-008,north-industrial,temperature,26.5,C,
2026-09-08T16:00:00Z,sm-009,north-industrial,noise,61.7,dB,
2026-09-08T16:10:00Z,sm-001,metro-core,air_quality,37.4,ug/m3,
2026-09-08T16:10:00Z,sm-002,metro-core,temperature,27.0,C,
2026-09-08T16:10:00Z,sm-003,metro-core,noise,68.6,dB,
2026-09-08T16:10:00Z,sm-004,riverside-park,air_quality,11.4,ug/m3,
2026-09-08T16:10:00Z,sm-005,riverside-park,temperature,27.8,C,
2026-09-08T16:10:00Z,sm-006,riverside-park,noise,69.4,dB,passby
2026-09-08T16:10:00Z,sm-007,north-industrial,air_quality,33.2,ug/m3,
2026-09-08T16:10:00Z,sm-008,north-industrial,temperature,27.2,C,
2026-09-08T16:10:00Z,sm-009,north-industrial,noise,64.5,dB,
2026-09-08T16:20:00Z,sm-001,metro-core,air_quality,36.0,ug/m3,
2026-09-08T16:20:00Z,sm-002,metro-core,temperature,26.8,C,
2026-09-08T16:20:00Z,sm-003,metro-core,noise,68.2,dB,
2026-09-08T16:20:00Z,sm-004,riverside-park,air_quality,13.3,ug/m3,
2026-09-08T16:20:00Z,sm-005,riverside-park,temperature,27.7,C,
2026-09-08T16:20:00Z,sm-006,riverside-park,noise,55.2,dB,
2026-09-08T16:20:00Z,sm-007,north-industrial,air_quality,40.8,ug/m3,
2026-09-08T16:20:00Z,sm-008,north-industrial,temperature,26.6,C,
2026-09-08T16:20:00Z,sm-009,north-industrial,noise,65.6,dB,
2026-09-08T16:30:00Z,sm-001,metro-core,air_quality,28.0,ug/m3,
2026-09-08T16:30:00Z,sm-002,metro-core,temperature,27.7,C,
2026-09-08T16:30:00Z,sm-003,metro-core,noise,66.9,dB,
2026-09-08T16:30:00Z,sm-004,riverside-park,air_quality,12.7,ug/m3,
2026-09-08T16:30:00Z,sm-005,riverside-park,temperature,38.0,C,spike
2026-09-08T16:30:00Z,sm-006,riverside-park,noise,54.9,dB,
2026-09-08T16:30:00Z,sm-007,north-industrial,air_quality,45.3,ug/m3,
2026-09-08T16:30:00Z,sm-008,north-industrial,temperature,27.1,C,
2026-09-08T16:30:00Z,sm-009,north-industrial,noise,63.6,dB,
2026-09-08T16:40:00Z,sm-001,metro-core,air_quality,33.5,ug/m3,
2026-09-08T16:40:00Z,sm-002,metro-core,temperature,27.0,C,
2026-09-08T16:40:00Z,sm-003,metro-core,noise,67.0,dB,
2026-09-08T16:40:00Z,sm-004,riverside-park,air_quality,11.0,ug/m3,
2026-09-08T16:40:00Z,sm-005,riverside-park,temperature,27.2,C,
2026-09-08T16:40:00Z,sm-006,riverside-park,noise,57.4,dB,
2026-09-08T16:40:00Z,sm-007,north-industrial,air_quality,48.6,ug/m3,
2026-09-08T16:40:00Z,sm-008,north-industrial,temperature,26.6,C,
2026-09-08T16:40:00Z,sm-009,north-industrial,noise,64.5,dB,
2026-09-08T16:50:00Z,sm-001,metro-core,air_quality,34.2,ug/m3,
2026-09-08T16:50:00Z,sm-002,metro-core,temperature,27.3,C,
2026-09-08T16:50:00Z,sm-003,metro-core,noise,68.6,dB,
2026-09-08T16:50:00Z,sm-004,riverside-park,air_quality,13.5,ug/m3,
2026-09-08T16:50:00Z,sm-005,riverside-park,temperature,27.2,C,
2026-09-08T16:50:00Z,sm-006,riverside-park,noise,58.8,dB,
2026-09-08T16:50:00Z,sm-007,north-industrial,air_quality,46.0,ug/m3,
2026-09-08T16:50:00Z,sm-008,north-industrial,temperature,26.8,C,
2026-09-08T16:50:00Z,sm-009,north-industrial,noise,65.2,dB,
2026-09-08T17:00:00Z,sm-001,metro-core,air_quality,35.7,ug/m3,
2026-09-08T17:00:00Z,sm-002,metro-core,temperature,26.3,C,
2026-09-08T17:00:00Z,sm-003,metro-core,noise,67.4,dB,
2026-09-08T17:00:00Z,sm-004,riverside-park,air_quality,12.5,ug/m3,
2026-09-08T17:00:00Z,sm-005,riverside-park,temperature,27.3,C,
2026-09-08T17:00:00Z,sm-006,riverside-park,noise,57.6,dB,
2026-09-08T17:00:00Z,sm-007,north-industrial,air_quality,41.4,ug/m3,
2026-09-08T17:00:00Z,sm-008,north-industrial,temperature,27.7,C,
2026-09-08T17:00:00Z,sm-009,north-industrial,noise,64.0,dB,
2026-09-08T17:10:00Z,sm-001,metro-core,air_quality,36.9,ug/m3,
2026-09-08T17:10:00Z,sm-002,metro-core,temperature,26.2,C,
2026-09-08T17:10:00Z,sm-003,metro-core,noise,68.3,dB,
2026-09-08T17:10:00Z,sm-004,riverside-park,air_quality,13.1,ug/m3,
2026-09-08T17:10:00Z,sm-005,riverside-park,temperature,26.2,C,
2026-09-08T17:10:00Z,sm-006,riverside-park,noise,57.2,dB,
2026-09-08T17:10:00Z,sm-007,north-industrial,air_quality,39.4,ug/m3,
2026-09-08T17:10:00Z,sm-008,north-industrial,temperature,26.4,C,
2026-09-08T17:10:00Z,sm-009,north-industrial,noise,65.8,dB,
2026-09-08T17:20:00Z,sm-001,metro-core,air_quality,35.2,ug/m3,
2026-09-08T17:20:00Z,sm-002,metro-core,temperature,26.4,C,
2026-09-08T17:20:00Z,sm-003,metro-core,noise,82.2,dB,passby
2026-09-08T17:20:00Z,sm-004,riverside-park,air_quality,14.6,ug/m3,
2026-09-08T17:20:00Z,sm-005,riverside-park,temperature,26.5,C,
2026-09-08T17:20:00Z,sm-006,riverside-park,noise,58.1,dB,
2026-09-08T17:20:00Z,sm-007,north-industrial,air_quality,49.0,ug/m3,
2026-09-08T17:20:00Z,sm-008,north-industrial,temperature,26.5,C,
2026-09-08T17:20:00Z,sm-009,north-industrial,noise,65.6,dB,
2026-09-08T17:30:00Z,sm-001,metro-core,air_quality,39.6,ug/m3,
2026-09-08T17:30:00Z,sm-002,metro-core,temperature,25.4,C,
2026-09-08T17:30:00Z,sm-003,metro-core,noise,68.1,dB,
2026-09-08T17:30:00Z,sm-004,riverside-park,air_quality,14.6,ug/m3,
2026-09-08T17:30:00Z,sm-005,riverside-park,temperature,26.5,C,
2026-09-08T17:30:00Z,sm-006,riverside-park,noise,56.7,dB,
2026-09-08T17:30:00Z,sm-007,north-industrial,air_quality,40.5,ug/m3,
2026-09-08T17:30:00Z,sm-008,north-industrial,temperature,26.4,C,
2026-09-08T17:30:00Z,sm-009,north-industrial,noise,64.8,dB,
2026-09-08T17:40:00Z,sm-001,metro-core,air_quality,30.4,ug/m3,
2026-09-08T17:40:00Z,sm-002,metro-core,temperature,26.9,C,
2026-09-08T17:40:00Z,sm-003,metro-core,noise,67.3,dB,
2026-09-08T17:40:00Z,sm-004,riverside-park,air_quality,11.0,ug/m3,
2026-09-08T17:40:00Z,sm-005,riverside-park,temperature,25.7,C,
2026-09-08T17:40:00Z,sm-006,riverside-park,noise,57.4,dB,
2026-09-08T17:40:00Z,sm-007,north-industrial,air_quality,44.7,ug/m3,
2026-09-08T17:40:00Z,sm-008,north-industrial,temperature,26.2,C,
2026-09-08T17:40:00Z,sm-009,north-industrial,noise,63.8,dB,
2026-09-08T17:50:00Z,sm-001,metro-core,air_quality,35.0,ug/m3,
2026-09-08T17:50:00Z,sm-002,metro-core,temperature,26.4,C,
2026-09-08T17:50:00Z,sm-003,metro-core,noise,67.2,dB,
2026-09-08T17:50:00Z,sm-004,riverside-park,air_quality,10.4,ug/m3,
2026-09-08T17:50:00Z,sm-005,riverside-park,temperature,25.6,C,
2026-09-08T17:50:00Z,sm-006,riverside-park,noise,57.6,dB,
2026-09-08T17:50:00Z,sm-007,north-industrial,air_quality,41.6,ug/m3,
2026-09-08T17:50:00Z,sm-008,north-industrial,temperature,25.9,C,
2026-09-08T17:50:00Z,sm-009,north-industrial,noise,62.3,dB,
2026-09-08T18:00:00Z,sm-001,metro-core,air_quality,30.5,ug/m3,
2026-09-08T18:00:00Z,sm-002,metro-core,temperature,25.2,C,
2026-09-08T18:00:00Z,sm-003,metro-core,noise,69.3,dB,
2026-09-08T18:00:00Z,sm-004,riverside-park,air_quality,10.7,ug/m3,
2026-09-08T18:00:00Z,sm-005,riverside-park,temperature,25.5,C,
2026-09-08T18:00:00Z,sm-006,riverside-park,noise,55.1,dB,
2026-09-08T18:00:00Z,sm-007,north-industrial,air_quality,37.7,ug/m3,
2026-09-08T18:00:00Z,sm-008,north-industrial,temperature,26.2,C,
2026-09-08T18:00:00Z,sm-009,north-industrial,noise,66.7,dB,
2026-09-08T18:10:00Z,sm-001,metro-core,air_quality,30.4,ug/m3,
2026-09-08T18:10:00Z,sm-002,metro-core,temperature,26.1,C,
2026-09-08T18:10:00Z,sm-003,metro-core,noise,67.3,dB,
2026-09-08T18:10:00Z,sm-004,riverside-park,air_quality,11.1,ug/m3,
2026-09-08T18:10:00Z,sm-005,riverside-park,temperature,25.0,C,
2026-09-08T18:10:00Z,sm-006,riverside-park,noise,56.8,dB,
2026-09-08T18:10:00Z,sm-007,north-industrial,air_quality,45.4,ug/m3,
2026-09-08T18:10:00Z,sm-008,north-industrial,temperature,26.1,C,
2026-09-08T18:10:00Z,sm-009,north-industrial,noise,63.3,dB,
2026-09-08T18:20:00Z,sm-001,metro-core,air_quality,27.5,ug/m3,
2026-09-08T18:20:00Z,sm-002,metro-core,temperature,25.2,C,
2026-09-08T18:20:00Z,sm-003,metro-core,noise,68.4,dB,
2026-09-08T18:20:00Z,sm-004,riverside-park,air_quality,10.8,ug/m3,
2026-09-08T18:20:00Z,sm-005,riverside-park,temperature,25.6,C,
2026-09-08T18:20:00Z,sm-006,riverside-park,noise,58.8,dB,
2026-09-08T18:20:00Z,sm-007,north-industrial,air_quality,0.0,ug/m3,flatline
2026-09-08T18:20:00Z,sm-008,north-industrial,temperature,26.3,C,
2026-09-08T18:20:00Z,sm-009,north-industrial,noise,62.8,dB,
2026-09-08T18:30:00Z,sm-001,metro-core,air_quality,33.5,ug/m3,
2026-09-08T18:30:00Z,sm-002,metro-core,temperature,25.0,C,
2026-09-08T18:30:00Z,sm-003,metro-core,noise,69.2,dB,
2026-09-08T18:30:00Z,sm-004,riverside-park,air_quality,14.1,ug/m3,
2026-09-08T18:30:00Z,sm-005,riverside-park,temperature,25.8,C,
2026-09-08T18:30:00Z,sm-006,riverside-park,noise,59.8,dB,
2026-09-08T18:30:00Z,sm-007,north-industrial,air_quality,50.6,ug/m3,
2026-09-08T18:30:00Z,sm-008,north-industrial,temperature,25.0,C,
2026-09-08T18:30:00Z,sm-009,north-industrial,noise,80.0,dB,passby
2026-09-08T18:40:00Z,sm-001,metro-core,air_quality,31.3,ug/m3,
2026-09-08T18:40:00Z,sm-002,metro-core,temperature,24.4,C,
2026-09-08T18:40:00Z,sm-003,metro-core,noise,67.2,dB,
2026-09-08T18:40:00Z,sm-004,riverside-park,air_quality,11.6,ug/m3,
2026-09-08T18:40:00Z,sm-005,riverside-park,temperature,24.5,C,
2026-09-08T18:40:00Z,sm-006,riverside-park,noise,56.5,dB,
2026-09-08T18:40:00Z,sm-007,north-industrial,air_quality,40.8,ug/m3,
2026-09-08T18:40:00Z,sm-008,north-industrial,temperature,25.5,C,
2026-09-08T18:40:00Z,sm-009,north-industrial,noise,64.7,dB,
2026-09-08T18:50:00Z,sm-001,metro-core,air_quality,35.8,ug/m3,
2026-09-08T18:50:00Z,sm-002,metro-core,temperature,24.9,C,
2026-09-08T18:50:00Z,sm-003,metro-core,noise,81.0,dB,passby
2026-09-08T18:50:00Z,sm-004,riverside-park,air_quality,10.0,ug/m3,
2026-09-08T18:50:00Z,sm-005,riverside-park,temperature,24.8,C,
2026-09-08T18:50:00Z,sm-006,riverside-park,noise,57.9,dB,
2026-09-08T18:50:00Z,sm-007,north-industrial,air_quality,46.5,ug/m3,
2026-09-08T18:50:00Z,sm-008,north-industrial,temperature,25.3,C,
2026-09-08T18:50:00Z,sm-009,north-industrial,noise,63.1,dB,
2026-09-08T19:00:00Z,sm-001,metro-core,air_quality,29.1,ug/m3,
2026-09-08T19:00:00Z,sm-002,metro-core,temperature,24.4,C,
2026-09-08T19:00:00Z,sm-003,metro-core,noise,68.7,dB,
2026-09-08T19:00:00Z,sm-004,riverside-park,air_quality,10.6,ug/m3,
2026-09-08T19:00:00Z,sm-005,riverside-park,temperature,24.3,C,
2026-09-08T19:00:00Z,sm-006,riverside-park,noise,56.0,dB,
2026-09-08T19:00:00Z,sm-007,north-industrial,air_quality,45.6,ug/m3,
2026-09-08T19:00:00Z,sm-008,north-industrial,temperature,24.9,C,
2026-09-08T19:00:00Z,sm-009,north-industrial,noise,62.7,dB,
2026-09-08T19:10:00Z,sm-001,metro-core,air_quality,31.0,ug/m3,
2026-09-08T19:10:00Z,sm-002,metro-core,temperature,23.6,C,
2026-09-08T19:10:00Z,sm-003,metro-core,noise,70.2,dB,
2026-09-08T19:10:00Z,sm-004,riverside-park,air_quality,11.3,ug/m3,
2026-09-08T19:10:00Z,sm-005,riverside-park,temperature,23.5,C,
2026-09-08T19:10:00Z,sm-006,riverside-park,noise,56.6,dB,
2026-09-08T19:10:00Z,sm-007,north-industrial,air_quality,44.7,ug/m3,
2026-09-08T19:10:00Z,sm-008,north-industrial,temperature,25.2,C,
2026-09-08T19:10:00Z,sm-009,north-industrial,noise,64.9,dB,
2026-09-08T19:20:00Z,sm-001,metro-core,air_quality,24.9,ug/m3,
2026-09-08T19:20:00Z,sm-002,metro-core,temperature,23.9,C,
2026-09-08T19:20:00Z,sm-003,metro-core,noise,66.9,dB,
2026-09-08T19:20:00Z,sm-004,riverside-park,air_quality,14.1,ug/m3,
2026-09-08T19:20:00Z,sm-005,riverside-park,temperature,24.4,C,
2026-09-08T19:20:00Z,sm-006,riverside-park,noise,58.5,dB,
2026-09-08T19:20:00Z,sm-007,north-industrial,air_quality,36.3,ug/m3,
2026-09-08T19:20:00Z,sm-008,north-industrial,temperature,24.6,C,
2026-09-08T19:20:00Z,sm-009,north-industrial,noise,71.9,dB,passby
2026-09-08T19:30:00Z,sm-001,metro-core,air_quality,25.2,ug/m3,
2026-09-08T19:30:00Z,sm-002,metro-core,temperature,24.5,C,
2026-09-08T19:30:00Z,sm-003,metro-core,noise,68.9,dB,
2026-09-08T19:30:00Z,sm-004,riverside-park,air_quality,9.8,ug/m3,
2026-09-08T19:30:00Z,sm-005,riverside-park,temperature,23.0,C,
2026-09-08T19:30:00Z,sm-006,riverside-park,noise,56.5,dB,
2026-09-08T19:30:00Z,sm-007,north-industrial,air_quality,38.0,ug/m3,
2026-09-08T19:30:00Z,sm-008,north-industrial,temperature,24.3,C,
2026-09-08T19:30:00Z,sm-009,north-industrial,noise,64.9,dB,
2026-09-08T19:40:00Z,sm-001,metro-core,air_quality,24.6,ug/m3,
2026-09-08T19:40:00Z,sm-002,metro-core,temperature,23.9,C,
2026-09-08T19:40:00Z,sm-003,metro-core,noise,68.0,dB,
2026-09-08T19:40:00Z,sm-004,riverside-park,air_quality,9.1,ug/m3,
2026-09-08T19:40:00Z,sm-005,riverside-park,temperature,23.4,C,
2026-09-08T19:40:00Z,sm-006,riverside-park,noise,58.4,dB,
2026-09-08T19:40:00Z,sm-007,north-industrial,air_quality,35.3,ug/m3,
2026-09-08T19:40:00Z,sm-008,north-industrial,temperature,24.0,C,
2026-09-08T19:40:00Z,sm-009,north-industrial,noise,62.4,dB,
2026-09-08T19:50:00Z,sm-001,metro-core,air_quality,21.7,ug/m3,
2026-09-08T19:50:00Z,sm-002,metro-core,temperature,24.0,C,
2026-09-08T19:50:00Z,sm-003,metro-core,noise,67.7,dB,
2026-09-08T19:50:00Z,sm-004,riverside-park,air_quality,10.0,ug/m3,
2026-09-08T19:50:00Z,sm-005,riverside-park,temperature,22.3,C,
2026-09-08T19:50:00Z,sm-006,riverside-park,noise,55.2,dB,
2026-09-08T19:50:00Z,sm-007,north-industrial,air_quality,35.4,ug/m3,
2026-09-08T19:50:00Z,sm-008,north-industrial,temperature,24.2,C,
2026-09-08T19:50:00Z,sm-009,north-industrial,noise,63.3,dB,
2026-09-08T20:00:00Z,sm-001,metro-core,air_quality,21.7,ug/m3,
2026-09-08T20:00:00Z,sm-002,metro-core,temperature,23.4,C,
2026-09-08T20:00:00Z,sm-003,metro-core,noise,67.4,dB,
2026-09-08T20:00:00Z,sm-004,riverside-park,air_quality,11.4,ug/m3,
2026-09-08T20:00:00Z,sm-005,riverside-park,temperature,22.6,C,
2026-09-08T20:00:00Z,sm-006,riverside-park,noise,56.5,dB,
2026-09-08T20:00:00Z,sm-007,north-industrial,air_quality,39.1,ug/m3,
2026-09-08T20:00:00Z,sm-008,north-industrial,temperature,23.3,C,
2026-09-08T20:00:00Z,sm-009,north-industrial,noise,64.2,dB,
